Dog_bites,date,average_Daily_max_oz,Average pm,PRCP,TMAX,UVI,holidays,fri,sat,sun,NYC,Luisville,Baton,Houston,LA,Baltimore,Austin,Chicago
5,2014-10-28,0.037,7.35,0,85,,0,0,0,0,0,0,0,0,0,0,1,0
6,2014-10-29,0.038,8.2,0,81,,0,0,0,0,0,0,0,0,0,0,1,0
1,2014-10-30,0.051,7.9,0,83,,0,0,0,0,0,0,0,0,0,0,1,0
4,2014-10-31,0.043,4.35,0.17,76,,0,1,0,0,0,0,0,0,0,0,1,0
4,2014-11-01,0.041,7.266666667,0,69,,0,0,1,0,0,0,0,0,0,0,1,0
3,2014-11-02,0.047,6.55,0,76,,0,0,0,1,0,0,0,0,0,0,1,0
4,2014-11-03,0.039,5.8,0,77,,0,0,0,0,0,0,0,0,0,0,1,0
3,2014-11-04,0.034,4.4,1.12,79,,0,0,0,0,0,0,0,0,0,0,1,0
3,2014-11-05,0.023,1.9,1.68,59,,0,0,0,0,0,0,0,0,0,0,1,0
4,2014-11-06,,4.7,0.05,62,,0,0,0,0,0,0,0,0,0,0,1,0
2,2014-11-07,,5.533333333,0,71,,0,1,0,0,0,0,0,0,0,0,1,0
4,2014-11-08,0.041,6.25,0,75,,0,0,1,0,0,0,0,0,0,0,1,0
6,2014-11-09,0.039,3.75,0,74,,0,0,0,1,0,0,0,0,0,0,1,0
7,2014-11-10,0.043,6.7,0,78,,0,0,0,0,0,0,0,0,0,0,1,0
4,2014-11-11,0.028,5.05,0,65,,1,0,0,0,0,0,0,0,0,0,1,0
2,2014-11-12,0.031,4,0,51,,0,0,0,0,0,0,0,0,0,0,1,0
5,2014-11-13,0.028,3.966666667,0,42,,0,0,0,0,0,0,0,0,0,0,1,0
2,2014-11-14,0.026,4.65,0,45,,0,1,0,0,0,0,0,0,0,0,1,0
2,2014-11-15,0.019,8.2,0.06,47,,0,0,1,0,0,0,0,0,0,0,1,0
1,2014-11-16,0.026,7.5,0.01,50,,0,0,0,1,0,0,0,0,0,0,1,0
9,2014-11-17,0.038,4.6,0,52,,0,0,0,0,0,0,0,0,0,0,1,0
1,2014-11-18,0.037,7.75,0,55,,0,0,0,0,0,0,0,0,0,0,1,0
3,2014-11-19,0.043,6.6,0,68,,0,0,0,0,0,0,0,0,0,0,1,0
2,2014-11-20,0.028,6.2,0.27,72,,0,0,0,0,0,0,0,0,0,0,1,0
2,2014-11-21,0.028,4.4,0.05,76,,0,1,0,0,0,0,0,0,0,0,1,0
3,2014-11-22,0.029,2.4,3.4,66,,0,0,1,0,0,0,0,0,0,0,1,0
5,2014-11-23,0.035,3.35,0,82,,0,0,0,1,0,0,0,0,0,0,1,0
6,2014-11-24,0.036,3.85,0,66,,0,0,0,0,0,0,0,0,0,0,1,0
1,2014-11-25,0.034,5.966666667,0,67,,0,0,0,0,0,0,0,0,0,0,1,0
7,2014-11-26,0.04,5.4,0,76,,0,0,0,0,0,0,0,0,0,0,1,0
0,2014-11-27,0.032,6.05,0,64,,1,0,0,0,0,0,0,0,0,0,1,0
4,2014-11-28,0.044,7,0,73,,1,1,0,0,0,0,0,0,0,0,1,0
7,2014-11-29,0.035,2.95,0,77,,0,0,1,0,0,0,0,0,0,0,1,0
4,2014-11-30,0.033,4.25,0,79,,0,0,0,1,0,0,0,0,0,0,1,0
2,2014-12-01,0.019,5.233333333,0,63,,0,0,0,0,0,0,0,0,0,0,1,0
4,2014-12-02,0.017,5.3,0,49,,0,0,0,0,0,0,0,0,0,0,1,0
4,2014-12-03,0.004,9.85,0,62,,0,0,0,0,0,0,0,0,0,0,1,0
4,2014-12-04,0.017,6.9,0.04,67,,0,0,0,0,0,0,0,0,0,0,1,0
1,2014-12-05,0.023,6,0,78,,0,1,0,0,0,0,0,0,0,0,1,0
4,2014-12-06,0.027,5.6,0,68,,0,0,1,0,0,0,0,0,0,0,1,0
2,2014-12-07,0.021,8.433333333,0,56,,0,0,0,1,0,0,0,0,0,0,1,0
6,2014-12-08,0.028,9.2,0,65,,0,0,0,0,0,0,0,0,0,0,1,0
6,2014-12-09,0.025,9.6,0,69,,0,0,0,0,0,0,0,0,0,0,1,0
2,2014-12-10,0.032,14.35,0.09,67,,0,0,0,0,0,0,0,0,0,0,1,0
2,2014-12-11,0.032,8.6,0.09,69,,0,0,0,0,0,0,0,0,0,0,1,0
1,2014-12-12,0.032,6.3,0,71,,0,1,0,0,0,0,0,0,0,0,1,0
4,2014-12-13,0.036,6.166666667,0,73,,0,0,1,0,0,0,0,0,0,0,1,0
3,2014-12-14,0.032,5.45,0,76,,0,0,0,1,0,0,0,0,0,0,1,0
6,2014-12-15,0.036,4.95,0,74,,0,0,0,0,0,0,0,0,0,0,1,0
3,2014-12-16,0.024,2.9,0,61,,0,0,0,0,0,0,0,0,0,0,1,0
5,2014-12-17,0.009,6.4,0.19,53,,0,0,0,0,0,0,0,0,0,0,1,0
5,2014-12-18,0.013,9.65,0.2,61,,0,0,0,0,0,0,0,0,0,0,1,0
2,2014-12-19,0.024,5.966666667,1.24,57,,0,1,0,0,0,0,0,0,0,0,1,0
1,2014-12-20,0.025,7.95,0,55,,0,0,1,0,0,0,0,0,0,0,1,0
2,2014-12-21,0.022,7.7,0,56,,0,0,0,1,0,0,0,0,0,0,1,0
5,2014-12-22,0.023,5.65,0,71,,0,0,0,0,0,0,0,0,0,0,1,0
4,2014-12-23,0.034,2.9,0,56,,0,0,0,0,0,0,0,0,0,0,1,0
6,2014-12-24,0.03,5.4,0,57,,0,0,0,0,0,0,0,0,0,0,1,0
4,2014-12-25,0.041,8.7,0,65,,1,0,0,0,0,0,0,0,0,0,1,0
4,2014-12-26,0.029,7.2,0,75,,0,1,0,0,0,0,0,0,0,0,1,0
2,2014-12-27,0.024,5.7,0.05,66,,0,0,1,0,0,0,0,0,0,0,1,0
1,2014-12-28,0.025,4.5,0.22,47,,0,0,0,1,0,0,0,0,0,0,1,0
6,2014-12-29,0.027,8.35,0,64,,0,0,0,0,0,0,0,0,0,0,1,0
2,2014-12-30,0.016,7.9,0,48,,0,0,0,0,0,0,0,0,0,0,1,0
2,2014-12-31,,10.9,0,42,,1,0,0,0,0,0,0,0,0,0,1,0
2,2015-01-01,0.008,7.3,0.41,39,,1,0,0,0,0,0,0,0,0,0,1,0
0,2015-01-02,0.006,3.5,0.14,42,,0,1,0,0,0,0,0,0,0,0,1,0
4,2015-01-03,0.024,7.4,0.63,60,,0,0,1,0,0,0,0,0,0,0,1,0
3,2015-01-04,0.028,7.3,0,51,,0,0,0,1,0,0,0,0,0,0,1,0
2,2015-01-05,0.022,7,0,51,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-01-06,0.028,8.55,0,68,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-01-07,0.031,7.8,0,51,,0,0,0,0,0,0,0,0,0,0,1,0
2,2015-01-08,0.018,4.1,0,37,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-01-09,0.02,6.6,0,39,,0,1,0,0,0,0,0,0,0,0,1,0
5,2015-01-10,0.021,4.1,0.37,37,,0,0,1,0,0,0,0,0,0,0,1,0
1,2015-01-11,0.017,4.1,0.21,49,,0,0,0,1,0,0,0,0,0,0,1,0
4,2015-01-12,0.013,5.533333333,0,47,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-01-13,0.014,7.05,0,42,,0,0,0,0,0,0,0,0,0,0,1,0
2,2015-01-14,0.015,7.15,0,41,,0,0,0,0,0,0,0,0,0,0,1,0
2,2015-01-15,,8,0,58,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-01-16,0.028,7.45,0,63,,0,1,0,0,0,0,0,0,0,0,1,0
3,2015-01-17,0.036,6.4,0,71,,0,0,1,0,0,0,0,0,0,0,1,0
5,2015-01-18,0.039,4.9,0,70,,0,0,0,1,0,0,0,0,0,0,1,0
8,2015-01-19,0.052,8.45,0,72,,1,0,0,0,0,0,0,0,0,0,1,0
5,2015-01-20,0.042,11,0,80,,0,0,0,0,0,0,0,0,0,0,1,0
1,2015-01-21,0.025,15.05,0.41,56,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-01-22,0.031,3.6,2.44,53,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-01-23,0.028,5.1,0.41,50,,0,1,0,0,0,0,0,0,0,0,1,0
2,2015-01-24,0.031,6.2,0,62,,0,0,1,0,0,0,0,0,0,0,1,0
2,2015-01-25,0.039,3.95,0,72,,0,0,0,1,0,0,0,0,0,0,1,0
6,2015-01-26,0.034,4.6,0,74,,0,0,0,0,0,0,0,0,0,0,1,0
2,2015-01-27,0.041,6.05,0,80,,0,0,0,0,0,0,0,0,0,0,1,0
2,2015-01-28,0.043,7.1,0,80,,0,0,0,0,0,0,0,0,0,0,1,0
7,2015-01-29,0.035,5.1,0,76,,0,0,0,0,0,0,0,0,0,0,1,0
5,2015-01-30,0.024,6.266666667,0,58,,0,1,0,0,0,0,0,0,0,0,1,0
2,2015-01-31,0.023,9.45,0.26,62,,0,0,1,0,0,0,0,0,0,0,1,0
1,2015-02-01,0.022,3.95,0,73,,0,0,0,1,0,0,0,0,0,0,1,0
4,2015-02-02,0.027,3.45,0,47,,0,0,0,0,0,0,0,0,0,0,1,0
2,2015-02-03,0.015,6.6,0.23,43,,0,0,0,0,0,0,0,0,0,0,1,0
2,2015-02-04,0.021,5,0.05,57,,0,0,0,0,0,0,0,0,0,0,1,0
7,2015-02-05,0.018,6.2,0,52,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-02-06,0.022,6.15,0,58,,0,1,0,0,0,0,0,0,0,0,1,0
2,2015-02-07,0.036,6.8,0,68,,0,0,1,0,0,0,0,0,0,0,1,0
3,2015-02-08,0.037,10.1,0,75,,0,0,0,1,0,0,0,0,0,0,1,0
5,2015-02-09,0.046,3.5,0,81,,0,0,0,0,0,0,0,0,0,0,1,0
5,2015-02-10,0.058,4.9,0,80,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-02-11,0.049,10.13333333,0,76,,0,0,0,0,0,0,0,0,0,0,1,0
2,2015-02-12,0.027,5.7,0,60,,0,0,0,0,0,0,0,0,0,0,1,0
6,2015-02-13,0.043,10.25,0,67,,0,1,0,0,0,0,0,0,0,0,1,0
4,2015-02-14,0.052,12.1,0,77,,0,0,1,0,0,0,0,0,0,0,1,0
3,2015-02-15,0.034,9.45,0,67,,0,0,0,1,0,0,0,0,0,0,1,0
3,2015-02-16,,4,0.05,66,,1,0,0,0,0,0,0,0,0,0,1,0
4,2015-02-17,0.032,5.6,0,54,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-02-18,0.039,4.85,0,64,,0,0,0,0,0,0,0,0,0,0,1,0
5,2015-02-19,0.043,4.75,0,70,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-02-20,0.034,4.85,0,73,,0,1,0,0,0,0,0,0,0,0,1,0
8,2015-02-21,0.033,8.6,0,78,,0,0,1,0,0,0,0,0,0,0,1,0
2,2015-02-22,0.018,5.05,0.01,56,,0,0,0,1,0,0,0,0,0,0,1,0
3,2015-02-23,0.024,2.15,0,37,,0,0,0,0,0,0,0,0,0,0,1,0
8,2015-02-24,0.022,2.85,0,37,,0,0,0,0,0,0,0,0,0,0,1,0
10,2015-02-25,0.036,4.2,0.01,62,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-02-26,0.032,5.75,0,52,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-02-27,0.026,4.15,0,37,,0,1,0,0,0,0,0,0,0,0,1,0
4,2015-02-28,0.02,6.8,0.11,37,,0,0,1,0,0,0,0,0,0,0,1,0
2,2015-03-01,0.02,6.466666667,0.11,43,,0,0,0,1,0,0,0,0,0,0,1,0
5,2015-03-02,0.017,5.05,0.04,45,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-03-03,0.007,6.5,0.02,59,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-03-04,0.033,7.55,0.03,70,,0,0,0,0,0,0,0,0,0,0,1,0
1,2015-03-05,0.042,3.8,0.09,46,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-03-06,0.044,5.9,0,54,,0,1,0,0,0,0,0,0,0,0,1,0
6,2015-03-07,0.047,8.433333333,0,60,,0,0,1,0,0,0,0,0,0,0,1,0
4,2015-03-08,0.028,5.8,0.52,53,,0,0,0,1,0,0,0,0,0,0,1,0
3,2015-03-09,0.022,2.35,1.58,54,,0,0,0,0,0,0,0,0,0,0,1,0
5,2015-03-10,0.03,3.65,0,64,,0,0,0,0,0,0,0,0,0,0,1,0
5,2015-03-11,0.033,3.95,0,59,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-03-12,0.039,5.95,0.02,70,,0,0,0,0,0,0,0,0,0,0,1,0
1,2015-03-13,0.043,6.566666667,0,76,,0,1,0,0,0,0,0,0,0,0,1,0
6,2015-03-14,0.053,7.9,0,77,,0,0,1,0,0,0,0,0,0,0,1,0
2,2015-03-15,0.035,6.15,0,68,,0,0,0,1,0,0,0,0,0,0,1,0
4,2015-03-16,0.039,9.05,0,75,,0,0,0,0,0,0,0,0,0,0,1,0
8,2015-03-17,0.025,9.65,0,76,,0,0,0,0,0,0,0,0,0,0,1,0
8,2015-03-18,0.041,4.5,0.21,78,,0,0,0,0,0,0,0,0,0,0,1,0
10,2015-03-19,0.027,10.43333333,0,80,,0,0,0,0,0,0,0,0,0,0,1,0
2,2015-03-20,0.019,7.55,0.98,73,,0,1,0,0,0,0,0,0,0,0,1,0
2,2015-03-21,0.019,4,0.38,61,,0,0,1,0,0,0,0,0,0,0,1,0
6,2015-03-22,0.033,3.45,0,77,,0,0,0,1,0,0,0,0,0,0,1,0
11,2015-03-23,0.048,5.8,0,79,,0,0,0,0,0,0,0,0,0,0,1,0
6,2015-03-24,0.048,6.9,0,80,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-03-25,0.043,5.066666667,0,80,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-03-26,0.042,3.45,0.06,69,,0,0,0,0,0,0,0,0,0,0,1,0
7,2015-03-27,0.046,4.75,0,80,,0,1,0,0,0,0,0,0,0,0,1,0
8,2015-03-28,0.054,5.85,0,81,,0,0,1,0,0,0,0,0,0,0,1,0
4,2015-03-29,0.044,6.05,0,82,,0,0,0,1,0,0,0,0,0,0,1,0
7,2015-03-30,0.041,6.8,0,80,,0,0,0,0,0,0,0,0,0,0,1,0
5,2015-03-31,0.036,8.4,0,79,,0,0,0,0,0,0,0,0,0,0,1,0
1,2015-04-01,0.037,11.15,0,81,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-04-02,0.035,16.5,0,83,,0,0,0,0,0,0,0,0,0,0,1,0
7,2015-04-03,0.045,17.3,0,85,,1,1,0,0,0,0,0,0,0,0,1,0
3,2015-04-04,0.04,5.5,0,68,,0,0,1,0,0,0,0,0,0,0,1,0
2,2015-04-05,0.022,8.7,0.04,66,,0,0,0,1,0,0,0,0,0,0,1,0
5,2015-04-06,0.036,11.4,0,84,,0,0,0,0,0,0,0,0,0,0,1,0
1,2015-04-07,0.037,12.3,0,86,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-04-08,0.027,13.3,0,78,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-04-09,0.033,15.7,0,86,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-04-10,0.033,5.6,0.08,71,,0,1,0,0,0,0,0,0,0,0,1,0
6,2015-04-11,0.019,12.3,0.01,70,,0,0,1,0,0,0,0,0,0,0,1,0
4,2015-04-12,0.029,12.1,0,82,,0,0,0,1,0,0,0,0,0,0,1,0
6,2015-04-13,0.044,5.9,0.04,84,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-04-14,0.039,2.9,0,77,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-04-15,0.048,7.6,0,80,,0,0,0,0,0,0,0,0,0,0,1,0
7,2015-04-16,0.038,6.5,0.22,79,,0,0,0,0,0,0,0,0,0,0,1,0
5,2015-04-17,0.038,3.35,0.4,74,,0,1,0,0,0,0,0,0,0,0,1,0
5,2015-04-18,0.037,4.733333333,0.38,76,,0,0,1,0,0,0,0,0,0,0,1,0
4,2015-04-19,0.053,4.3,0,89,,0,0,0,1,0,0,0,0,0,0,1,0
4,2015-04-20,0.051,3.65,0,72,,0,0,0,0,0,0,0,0,0,0,1,0
2,2015-04-21,0.06,7,0,79,,0,0,0,0,0,0,0,0,0,0,1,0
5,2015-04-22,0.041,6.55,0,79,,0,0,0,0,0,0,0,0,0,0,1,0
7,2015-04-23,0.036,9.45,0,83,,0,0,0,0,0,0,0,0,0,0,1,0
5,2015-04-24,0.028,16.33333333,0.69,84,,0,1,0,0,0,0,0,0,0,0,1,0
9,2015-04-25,0.052,10.6,0.06,91,,0,0,1,0,0,0,0,0,0,0,1,0
5,2015-04-26,0.037,15.65,0,84,,0,0,0,1,0,0,0,0,0,0,1,0
6,2015-04-27,0.046,5.45,0.43,84,,0,0,0,0,0,0,0,0,0,0,1,0
5,2015-04-28,0.039,3.95,0,64,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-04-29,0.057,5.45,0,75,,0,0,0,0,0,0,0,0,0,0,1,0
2,2015-04-30,0.067,8.8,0,80,,0,0,0,0,0,0,0,0,0,0,1,0
7,2015-05-01,0.073,10,0,83,,0,1,0,0,0,0,0,0,0,0,1,0
6,2015-05-02,0.069,9.45,0,81,,0,0,1,0,0,0,0,0,0,0,1,0
5,2015-05-03,0.051,6.8,0,83,,0,0,0,1,0,0,0,0,0,0,1,0
4,2015-05-04,0.048,7.85,0,84,,0,0,0,0,0,0,0,0,0,0,1,0
6,2015-05-05,0.042,7.95,1.76,83,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-05-06,0.037,8.633333333,0,87,,0,0,0,0,0,0,0,0,0,0,1,0
6,2015-05-07,0.03,10.65,0,84,,0,0,0,0,0,0,0,0,0,0,1,0
5,2015-05-08,0.025,20.55,0.22,83,,0,1,0,0,0,0,0,0,0,0,1,0
4,2015-05-09,0.029,19.6,0,86,,0,0,1,0,0,0,0,0,0,0,1,0
3,2015-05-10,0.027,23.2,0,87,,0,0,0,1,0,0,0,0,0,0,1,0
3,2015-05-11,0.039,11.9,0.51,77,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-05-12,0.022,5.833333333,0.43,68,,0,0,0,0,0,0,0,0,0,0,1,0
2,2015-05-13,0.025,7.75,1.67,71,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-05-14,0.026,12.8,0.04,86,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-05-15,0.025,6.8,0.33,76,,0,1,0,0,0,0,0,0,0,0,1,0
5,2015-05-16,0.027,16.7,0,88,,0,0,1,0,0,0,0,0,0,0,1,0
1,2015-05-17,0.041,8.9,2.29,83,,0,0,0,1,0,0,0,0,0,0,1,0
5,2015-05-18,0.032,15.4,0.03,88,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-05-19,0.028,12.15,0.42,87,,0,0,0,0,0,0,0,0,0,0,1,0
5,2015-05-20,0.035,15.05,0,88,,0,0,0,0,0,0,0,0,0,0,1,0
5,2015-05-21,0.026,3.9,0.02,75,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-05-22,0.031,9.4,0.02,78,,0,1,0,0,0,0,0,0,0,0,1,0
2,2015-05-23,0.034,8.1,1.86,86,,0,0,1,0,0,0,0,0,0,0,1,0
4,2015-05-24,0.035,5.25,0.63,82,,0,0,0,1,0,0,0,0,0,0,1,0
7,2015-05-25,0.026,5.65,1.78,84,,1,0,0,0,0,0,0,0,0,0,1,0
4,2015-05-26,0.028,16.8,0,88,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-05-27,0.026,12.15,0.2,87,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-05-28,0.038,16.05,0,88,,0,0,0,0,0,0,0,0,0,0,1,0
1,2015-05-29,0.052,4.75,1.12,87,,0,1,0,0,0,0,0,0,0,0,1,0
8,2015-05-30,0.044,5.9,0.11,87,,0,0,1,0,0,0,0,0,0,0,1,0
7,2015-05-31,0.051,6,0,84,,0,0,0,1,0,0,0,0,0,0,1,0
13,2015-06-01,0.064,9.7,0,87,,0,0,0,0,0,0,0,0,0,0,1,0
5,2015-06-02,0.059,8.75,0,88,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-06-03,0.057,9.8,0,89,,0,0,0,0,0,0,0,0,0,0,1,0
9,2015-06-04,0.053,9,0,89,,0,0,0,0,0,0,0,0,0,0,1,0
5,2015-06-05,0.047,9.266666667,0,88,,0,1,0,0,0,0,0,0,0,0,1,0
6,2015-06-06,0.056,8.9,0,90,,0,0,1,0,0,0,0,0,0,0,1,0
8,2015-06-07,0.039,5.45,0,89,,0,0,0,1,0,0,0,0,0,0,1,0
6,2015-06-08,0.052,5.75,0,92,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-06-09,0.055,6.35,0,94,,0,0,0,0,0,0,0,0,0,0,1,0
10,2015-06-10,0.048,7,0,92,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-06-11,0.033,5.766666667,0,92,,0,0,0,0,0,0,0,0,0,0,1,0
1,2015-06-12,0.029,6.8,0.01,93,,0,1,0,0,0,0,0,0,0,0,1,0
6,2015-06-13,0.033,6.35,0,94,,0,0,1,0,0,0,0,0,0,0,1,0
9,2015-06-14,0.022,4.7,0.43,88,,1,0,0,1,0,0,0,0,0,0,1,0
6,2015-06-15,0.028,5.5,0.25,89,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-06-16,0.02,5.15,0.9,81,,0,0,0,0,0,0,0,0,0,0,1,0
7,2015-06-17,0.027,4.75,0.26,87,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-06-18,0.031,10.35,0,88,,0,0,0,0,0,0,0,0,0,0,1,0
8,2015-06-19,0.023,18.3,0.21,84,,0,1,0,0,0,0,0,0,0,0,1,0
4,2015-06-20,0.016,13.3,0.01,84,,0,0,1,0,0,0,0,0,0,0,1,0
3,2015-06-21,0.016,19.45,0.16,87,,0,0,0,1,0,0,0,0,0,0,1,0
5,2015-06-22,0.019,15,0,87,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-06-23,0.024,7.1,0.01,91,,0,0,0,0,0,0,0,0,0,0,1,0
8,2015-06-24,0.028,6.8,0,91,,0,0,0,0,0,0,0,0,0,0,1,0
5,2015-06-25,0.033,6.15,0,91,,0,0,0,0,0,0,0,0,0,0,1,0
5,2015-06-26,0.036,10.85,0,92,,0,1,0,0,0,0,0,0,0,0,1,0
6,2015-06-27,0.034,9.2,0,90,,0,0,1,0,0,0,0,0,0,0,1,0
1,2015-06-28,0.037,7.35,0.34,90,,0,0,0,1,0,0,0,0,0,0,1,0
2,2015-06-29,0.034,23.05,0,92,,0,0,0,0,0,0,0,0,0,0,1,0
6,2015-06-30,0.03,19.06666667,0.63,91,,0,0,0,0,0,0,0,0,0,0,1,0
5,2015-07-01,,6.2,0.01,89,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-07-02,0.028,18.4,0,89,,0,0,0,0,0,0,0,0,0,0,1,0
9,2015-07-03,0.03,20.25,0,90,,0,1,0,0,0,0,0,0,0,0,1,0
1,2015-07-04,0.025,15.65,0,91,,1,0,1,0,0,0,0,0,0,0,1,0
8,2015-07-05,0.023,18.36666667,0,91,,0,0,0,1,0,0,0,0,0,0,1,0
9,2015-07-06,0.026,21.4,0,92,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-07-07,0.022,18.4,0,92,,0,0,0,0,0,0,0,0,0,0,1,0
9,2015-07-08,0.028,27.85,0,90,,0,0,0,0,0,0,0,0,0,0,1,0
1,2015-07-09,0.028,26.95,0,93,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-07-10,0.03,23.9,0,93,,0,1,0,0,0,0,0,0,0,0,1,0
4,2015-07-11,0.029,18.66666667,0,93,,0,0,1,0,0,0,0,0,0,0,1,0
0,2015-07-12,0.034,8.85,0,93,,0,0,0,1,0,0,0,0,0,0,1,0
2,2015-07-13,0.039,14.4,0,95,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-07-14,0.034,13.65,0,95,,0,0,0,0,0,0,0,0,0,0,1,0
6,2015-07-15,0.039,7.25,0,95,,0,0,0,0,0,0,0,0,0,0,1,0
6,2015-07-16,0.042,8.05,0,94,,0,0,0,0,0,0,0,0,0,0,1,0
1,2015-07-17,0.036,8.4,0,96,,0,1,0,0,0,0,0,0,0,0,1,0
0,2015-07-18,0.03,9.1,0,96,,0,0,1,0,0,0,0,0,0,0,1,0
8,2015-07-19,0.031,12.75,0,96,,0,0,0,1,0,0,0,0,0,0,1,0
16,2015-07-20,0.035,9.75,0,96,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-07-21,0.035,9.4,0,95,,0,0,0,0,0,0,0,0,0,0,1,0
5,2015-07-22,0.035,12.6,0,96,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-07-23,0.038,13.43333333,0,98,,0,0,0,0,0,0,0,0,0,0,1,0
6,2015-07-24,0.037,11.9,0,98,,0,1,0,0,0,0,0,0,0,0,1,0
5,2015-07-25,0.04,8.1,0,96,,0,0,1,0,0,0,0,0,0,0,1,0
1,2015-07-26,0.034,12.1,0,96,,0,0,0,1,0,0,0,0,0,0,1,0
1,2015-07-27,0.034,14.05,0,97,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-07-28,0.033,16.75,0,99,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-07-29,0.037,16.03333333,0,99,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-07-30,0.061,15.05,0,100,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-07-31,0.061,15.35,0,101,,0,1,0,0,0,0,0,0,0,0,1,0
1,2015-08-01,0.062,8.3,0,97,,0,0,1,0,0,0,0,0,0,0,1,0
1,2015-08-02,0.07,10.3,0,98,,0,0,0,1,0,0,0,0,0,0,1,0
4,2015-08-03,0.073,10.7,0,97,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-08-04,0.041,16.36666667,0,98,,0,0,0,0,0,0,0,0,0,0,1,0
6,2015-08-05,0.038,9.1,0,99,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-08-06,0.042,15.05,0,100,,0,0,0,0,0,0,0,0,0,0,1,0
6,2015-08-07,0.038,10.5,0,99,,0,1,0,0,0,0,0,0,0,0,1,0
7,2015-08-08,0.036,17.8,0,100,,0,0,1,0,0,0,0,0,0,0,1,0
1,2015-08-09,0.04,12.3,0,101,,0,0,0,1,0,0,0,0,0,0,1,0
7,2015-08-10,0.059,9.966666667,0,103,,0,0,0,0,0,0,0,0,0,0,1,0
5,2015-08-11,0.061,13.4,0,103,,0,0,0,0,0,0,0,0,0,0,1,0
3,2015-08-12,0.066,12.35,0,103,,0,0,0,0,0,0,0,0,0,0,1,0
4,2015-08-13,0.073,15.35,0,102,,0,0,0,0,0,0,0,0,0,0,1,0
1,2015-08-14,0.066,10.65,0,99,,0,1,0,0,0,0,0,0,0,0,1,0
1,2015-08-15,0.072,12.95,0.02,97,,0,0,1,0,0,0,0,0,0,0,1,0
1,2015-08-16,0.065,13,0,97,,0,0,0,1,0,0,0,0,0,0,1,0
6,2015-08-17,0.06,8.8,0.06,95,,0,0,0,0,0,0,0,0,0,0,1,0
5,2015-08-18,0.044,6.5,0,98,,0,0,0,0,0,0,0,0,0,0,1,0
0,2015-08-19,0.045,9.05,0,97,,0,0,0,0,0,0,0,0,0,0,1,0
6,2015-08-20,0.031,7.4,0.39,82,,0,0,0,0,0,0,0,0,0,0,1,0
10,2015-08-21,0.049,8.6,0.16,90,,0,1,0,0,0,0,0,0,0,0,1,0
